Time,Step,Contrastive Loss,Clustering Loss,[Representation] ACC,[Model] ACC,NMI Model,Note: ...
10/08/2021 22:28:12,1375,0.06300,0.04922,0.89684,0.81837,0.90794,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:29:07,1400,0.06211,0.04868,0.89401,0.81756,0.90659,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:30:08,1425,0.06386,0.05004,0.88511,0.81715,0.90704,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:31:03,1450,0.06120,0.04660,0.88673,0.81594,0.90696,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:32:03,1475,0.06198,0.04788,0.87945,0.81715,0.90607,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:32:56,1500,0.06439,0.05083,0.88390,0.82160,0.90565,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:33:57,1525,0.06374,0.04998,0.90291,0.82241,0.90563,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:34:50,1550,0.06762,0.05294,0.90291,0.82403,0.90528,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:35:48,1575,0.06626,0.05200,0.88228,0.82848,0.90568,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:36:46,1600,0.06550,0.05142,0.89563,0.82848,0.90614,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:37:39,1625,0.06620,0.05078,0.90129,0.83010,0.90564,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:38:40,1650,0.06692,0.05265,0.89563,0.83050,0.90669,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:39:31,1675,0.06359,0.04890,0.90049,0.82929,0.90589,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:40:36,1700,0.06619,0.05244,0.89361,0.82686,0.90487,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:41:30,1725,0.06482,0.05061,0.89968,0.82605,0.90448,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:42:36,1750,0.06651,0.05196,0.89725,0.82282,0.90194,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:43:30,1775,0.06381,0.04988,0.90210,0.82443,0.90202,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:44:36,1800,0.06768,0.05404,0.89806,0.82282,0.90038,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:45:30,1825,0.06549,0.05160,0.89159,0.82848,0.90139,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:46:34,1850,0.06853,0.05464,0.89523,0.82646,0.90022,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:47:25,1875,0.06787,0.05370,0.89927,0.82646,0.90012,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:48:28,1900,0.06578,0.05150,0.89725,0.82403,0.89968,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:49:18,1925,0.06533,0.04953,0.89199,0.82241,0.89822,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:50:18,1950,0.06747,0.05397,0.89765,0.82322,0.89712,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:51:13,1975,0.06868,0.05389,0.90008,0.82403,0.89650,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:52:16,2000,0.06541,0.05126,0.89644,0.81594,0.89376,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:53:07,2025,0.06821,0.05428,0.89604,0.81392,0.89392,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:54:04,2050,0.06891,0.05493,0.90049,0.80866,0.89170,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:54:54,2075,0.06709,0.05229,0.90049,0.81108,0.89118,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:55:50,2100,0.06773,0.05363,0.89239,0.80623,0.88994,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:56:46,2125,0.06845,0.05412,0.89604,0.80380,0.88993,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:57:36,2150,0.06841,0.05439,0.89523,0.80502,0.88915,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:58:36,2175,0.07077,0.05679,0.89725,0.79652,0.88720,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 22:59:26,2200,0.06997,0.05649,0.89401,0.79571,0.88620,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:00:27,2225,0.06567,0.05096,0.89361,0.78681,0.88300,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:01:19,2250,0.06972,0.05564,0.89442,0.78883,0.88345,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:02:15,2275,0.07036,0.05692,0.89442,0.78641,0.88295,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:03:11,2300,0.06825,0.05428,0.89765,0.77832,0.88093,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:04:06,2325,0.06922,0.05529,0.89725,0.77265,0.87934,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:05:04,2350,0.06846,0.05473,0.88916,0.77144,0.87727,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:05:55,2375,0.06964,0.05539,0.89280,0.75607,0.87419,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:06:53,2400,0.06994,0.05587,0.89199,0.75526,0.87448,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:07:45,2425,0.06996,0.05503,0.88430,0.75000,0.87298,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:08:46,2450,0.07050,0.05574,0.88916,0.73948,0.87144,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:09:39,2475,0.06714,0.05288,0.88997,0.74960,0.87284,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:10:36,2500,0.06954,0.05557,0.88835,0.74353,0.87161,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:11:29,2525,0.07047,0.05656,0.88916,0.72735,0.87098,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:12:24,2550,0.06946,0.05492,0.88430,0.73018,0.86962,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:13:16,2575,0.07211,0.05841,0.88471,0.72006,0.86919,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:14:11,2600,0.07153,0.05706,0.88835,0.72451,0.86804,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:15:13,2625,0.07015,0.05596,0.87338,0.70874,0.86513,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:16:06,2650,0.07231,0.05734,0.87743,0.71238,0.86464,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:17:05,2675,0.07021,0.05510,0.87945,0.72492,0.86612,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:18:01,2700,0.07202,0.05779,0.87257,0.71966,0.86191,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:18:56,2725,0.06825,0.05305,0.87540,0.72371,0.86058,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:19:53,2750,0.07229,0.05815,0.87460,0.72249,0.86063,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:20:44,2775,0.07097,0.05649,0.86974,0.72047,0.85661,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:21:42,2800,0.07333,0.05878,0.86165,0.71481,0.85589,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:22:31,2825,0.07315,0.05858,0.86812,0.70672,0.85451,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:23:31,2850,0.07279,0.05748,0.86489,0.71804,0.85515,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:24:21,2875,0.07235,0.05748,0.86044,0.69822,0.85299,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:25:21,2900,0.07175,0.05606,0.85477,0.70712,0.85455,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:26:12,2925,0.07298,0.05717,0.86246,0.71440,0.85568,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:27:11,2950,0.07257,0.05725,0.85761,0.70672,0.85309,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:28:04,2975,0.07422,0.05903,0.85194,0.73382,0.85711,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:28:59,3000,0.07217,0.05698,0.85801,0.70672,0.85242,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:29:58,3025,0.07392,0.05945,0.83576,0.71036,0.85459,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:30:51,3050,0.07383,0.05917,0.85518,0.70065,0.85226,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:31:51,3075,0.07314,0.05802,0.84790,0.71278,0.85442,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:32:42,3100,0.07245,0.05761,0.85437,0.69498,0.85106,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:33:37,3125,0.07335,0.05886,0.85194,0.70105,0.85308,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:34:31,3150,0.07320,0.05710,0.85437,0.71036,0.85364,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:35:24,3175,0.07326,0.05832,0.83495,0.71723,0.85444,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:36:25,3200,0.07424,0.05939,0.85235,0.71157,0.85441,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:37:18,3225,0.07190,0.05701,0.83374,0.70955,0.85459,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:38:17,3250,0.07415,0.05964,0.85680,0.71764,0.85510,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:39:11,3275,0.07475,0.06024,0.83940,0.71481,0.85545,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:40:05,3300,0.07251,0.05721,0.83778,0.71764,0.85564,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:41:03,3325,0.07523,0.06077,0.83050,0.73463,0.85824,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:41:55,3350,0.07355,0.05840,0.84628,0.74191,0.85924,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:42:50,3375,0.07193,0.05676,0.83050,0.72735,0.85703,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:43:40,3400,0.07433,0.05929,0.83900,0.73341,0.85795,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:44:39,3425,0.07405,0.05856,0.84911,0.73867,0.85872,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:45:27,3450,0.07170,0.05583,0.84628,0.74231,0.85998,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:46:21,3475,0.07383,0.05863,0.85316,0.75121,0.85999,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:47:11,3500,0.07304,0.05759,0.84790,0.74960,0.86038,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:47:55,3525,0.07253,0.05745,0.83900,0.75121,0.86018,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:48:47,3550,0.07260,0.05635,0.82160,0.76901,0.86320,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:49:34,3575,0.07482,0.05997,0.84506,0.76092,0.86108,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:50:23,3600,0.07483,0.06016,0.84709,0.76173,0.86134,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:51:10,3625,0.07238,0.05751,0.84587,0.75607,0.86178,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:51:54,3650,0.07456,0.05962,0.84426,0.76173,0.86102,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
10/08/2021 23:52:41,3675,0.07179,0.05645,0.83697,0.76618,0.86157,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-5 scale=0.0125/0.1 batch= 256_
