Time,Step,Contrastive Loss,Clustering Loss,[Representation] ACC,[Model] ACC,NMI Model,Note: ...
10/08/2021 21:33:05,250,0.01640,0.00583,0.64765,0.62783,0.87115,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:33:46,275,0.01634,0.00571,0.64887,0.62905,0.87132,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:34:16,300,0.01684,0.00617,0.70024,0.62945,0.87243,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:34:48,325,0.01755,0.00692,0.69498,0.63107,0.87296,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:35:18,350,0.01811,0.00726,0.66788,0.63188,0.87308,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:35:49,375,0.01823,0.00757,0.66869,0.63228,0.87336,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:36:22,400,0.01877,0.00776,0.73463,0.63471,0.87325,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:36:59,425,0.01860,0.00774,0.69175,0.63794,0.87287,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:37:35,450,0.01925,0.00840,0.67435,0.64199,0.87333,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:38:10,475,0.02013,0.00935,0.72816,0.64644,0.87364,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:38:57,500,0.02220,0.01048,0.73463,0.65089,0.87439,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:39:39,525,0.02037,0.00945,0.75324,0.65494,0.87482,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:40:11,550,0.02096,0.01008,0.73503,0.66019,0.87582,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:40:46,575,0.02100,0.00998,0.71966,0.66505,0.87660,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:41:33,600,0.02304,0.01142,0.76416,0.67273,0.87773,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:42:10,625,0.02363,0.01232,0.73220,0.67759,0.87763,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:42:44,650,0.02522,0.01335,0.69215,0.68649,0.87955,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:43:25,675,0.02395,0.01256,0.74960,0.69256,0.88100,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:44:07,700,0.02461,0.01290,0.77104,0.69741,0.88219,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:44:40,725,0.02514,0.01364,0.78964,0.70388,0.88395,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:45:19,750,0.02588,0.01408,0.75405,0.71036,0.88532,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:46:04,775,0.02562,0.01392,0.77184,0.71440,0.88579,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:46:36,800,0.02632,0.01451,0.77994,0.72006,0.88725,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:47:13,825,0.02669,0.01513,0.73867,0.72613,0.88821,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:48:03,850,0.02643,0.01478,0.80461,0.73018,0.88947,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:48:32,875,0.02848,0.01673,0.80583,0.73463,0.89065,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:49:09,900,0.02771,0.01606,0.80421,0.73908,0.89152,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:49:59,925,0.02635,0.01488,0.78883,0.74272,0.89237,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:50:30,950,0.02853,0.01706,0.77629,0.74555,0.89295,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:51:07,975,0.02971,0.01786,0.77023,0.74838,0.89393,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:51:50,1000,0.03005,0.01803,0.78358,0.75202,0.89399,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:52:29,1025,0.03009,0.01804,0.81756,0.75566,0.89510,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:53:04,1050,0.03098,0.01873,0.77791,0.76133,0.89607,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:53:41,1075,0.02871,0.01730,0.81270,0.76659,0.89751,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:54:30,1100,0.03175,0.01938,0.82403,0.76780,0.89754,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:54:59,1125,0.03015,0.01825,0.82443,0.77225,0.89938,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:55:35,1150,0.03128,0.01946,0.83010,0.77468,0.89991,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:56:27,1175,0.03326,0.02093,0.83293,0.77953,0.90107,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:56:57,1200,0.03170,0.01999,0.82443,0.78236,0.90282,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:57:34,1225,0.03265,0.02081,0.82322,0.78722,0.90387,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:58:25,1250,0.03321,0.02113,0.82484,0.79126,0.90528,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:58:55,1275,0.03310,0.02103,0.80299,0.79814,0.90699,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 21:59:32,1300,0.03404,0.02199,0.82727,0.80016,0.90734,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:00:16,1325,0.03489,0.02287,0.80421,0.80502,0.90817,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:00:47,1350,0.03406,0.02165,0.82646,0.80825,0.90926,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:01:23,1375,0.03529,0.02309,0.80987,0.80987,0.90936,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:02:07,1400,0.03359,0.02190,0.81311,0.81513,0.91113,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:02:46,1425,0.03610,0.02391,0.81917,0.81796,0.91173,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:03:20,1450,0.03498,0.02233,0.82969,0.81958,0.91214,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:03:58,1475,0.03455,0.02245,0.83293,0.82120,0.91254,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:04:43,1500,0.03698,0.02486,0.82322,0.82282,0.91283,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:05:14,1525,0.03614,0.02398,0.83010,0.82524,0.91285,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:05:52,1550,0.03916,0.02617,0.83859,0.82646,0.91300,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:06:40,1575,0.03794,0.02543,0.83212,0.82807,0.91335,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:07:11,1600,0.03731,0.02493,0.83819,0.83212,0.91437,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:07:47,1625,0.04084,0.02691,0.85073,0.83455,0.91540,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:08:34,1650,0.03886,0.02617,0.84264,0.83657,0.91566,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:09:06,1675,0.03728,0.02463,0.84102,0.83697,0.91568,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:09:42,1700,0.03786,0.02566,0.85113,0.83859,0.91606,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:10:22,1725,0.03737,0.02500,0.86125,0.83940,0.91552,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:11:04,1750,0.03947,0.02663,0.83293,0.83859,0.91511,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:11:36,1775,0.03948,0.02695,0.84223,0.83981,0.91560,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:12:14,1800,0.03851,0.02661,0.84506,0.84142,0.91552,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:13:05,1825,0.03851,0.02640,0.83657,0.84223,0.91550,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:13:35,1850,0.03997,0.02772,0.85922,0.84223,0.91534,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:14:12,1875,0.04050,0.02809,0.83900,0.84264,0.91504,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:15:05,1900,0.03982,0.02742,0.84668,0.84385,0.91612,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:15:33,1925,0.04098,0.02753,0.84992,0.84426,0.91609,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:16:12,1950,0.04154,0.02950,0.86610,0.84385,0.91581,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:17:04,1975,0.04305,0.02988,0.84466,0.84547,0.91704,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:17:32,2000,0.04119,0.02870,0.86246,0.84547,0.91619,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:18:10,2025,0.04356,0.03110,0.85841,0.84385,0.91518,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:19:02,2050,0.04438,0.03167,0.87176,0.84345,0.91437,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:19:31,2075,0.04261,0.02955,0.86367,0.84345,0.91433,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:20:10,2100,0.04276,0.03024,0.83495,0.84264,0.91352,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:20:55,2125,0.04412,0.03130,0.83455,0.84304,0.91348,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:21:27,2150,0.04271,0.03014,0.83778,0.84426,0.91395,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:22:04,2175,0.04447,0.03194,0.85922,0.84385,0.91302,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:22:46,2200,0.04351,0.03134,0.84547,0.84466,0.91333,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:23:15,2225,0.04499,0.03166,0.84183,0.84466,0.91261,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:23:53,2250,0.04503,0.03234,0.84790,0.84506,0.91272,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:24:36,2275,0.04326,0.03126,0.84385,0.84506,0.91320,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:25:11,2300,0.04334,0.03107,0.85680,0.84587,0.91316,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:25:46,2325,0.04291,0.03094,0.84871,0.84628,0.91332,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:26:28,2350,0.04581,0.03357,0.85599,0.84668,0.91316,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:27:00,2375,0.04478,0.03233,0.85113,0.84749,0.91376,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:27:36,2400,0.04674,0.03407,0.85113,0.84790,0.91362,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:28:18,2425,0.04660,0.03316,0.87621,0.84749,0.91311,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:28:53,2450,0.04914,0.03551,0.84911,0.84951,0.91380,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:29:28,2475,0.04620,0.03320,0.85032,0.84992,0.91412,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:30:13,2500,0.04647,0.03395,0.86084,0.85032,0.91351,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:30:42,2525,0.04742,0.03481,0.85922,0.85032,0.91364,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:31:20,2550,0.04631,0.03362,0.87257,0.85073,0.91334,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:32:06,2575,0.04745,0.03537,0.87338,0.85032,0.91334,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:32:35,2600,0.04627,0.03390,0.83374,0.85073,0.91384,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:33:10,2625,0.04918,0.03630,0.85720,0.85113,0.91368,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:33:55,2650,0.04828,0.03552,0.84426,0.85235,0.91438,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:34:24,2675,0.05004,0.03662,0.86893,0.85235,0.91435,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:35:00,2700,0.04952,0.03697,0.86853,0.85194,0.91409,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:35:40,2725,0.04478,0.03236,0.86893,0.85154,0.91390,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:36:11,2750,0.05169,0.03877,0.85073,0.85154,0.91323,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:36:51,2775,0.05149,0.03833,0.87217,0.85194,0.91344,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:37:22,2800,0.04872,0.03610,0.87176,0.85154,0.91299,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:37:57,2825,0.04947,0.03694,0.86408,0.85113,0.91311,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:38:41,2850,0.04913,0.03662,0.84345,0.85113,0.91320,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:39:10,2875,0.05400,0.04061,0.86650,0.85073,0.91309,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:39:45,2900,0.05113,0.03824,0.86853,0.85113,0.91316,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:40:36,2925,0.05070,0.03777,0.87338,0.85073,0.91316,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:41:05,2950,0.05014,0.03761,0.87257,0.84992,0.91238,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:41:43,2975,0.05253,0.03998,0.86934,0.85032,0.91195,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:42:36,3000,0.04934,0.03697,0.86084,0.85073,0.91188,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:43:05,3025,0.05288,0.03994,0.86691,0.85154,0.91261,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:43:43,3050,0.05059,0.03814,0.87379,0.85073,0.91226,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:44:35,3075,0.05410,0.04091,0.86408,0.84992,0.91153,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:45:05,3100,0.05164,0.03898,0.86772,0.84951,0.91118,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:45:42,3125,0.05426,0.04108,0.87460,0.84951,0.91145,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:46:34,3150,0.05143,0.03836,0.86610,0.84951,0.91128,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:47:02,3175,0.05283,0.03963,0.86003,0.84709,0.91035,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:47:39,3200,0.05281,0.03974,0.87055,0.84830,0.91065,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:48:29,3225,0.05177,0.03904,0.86731,0.84871,0.91030,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:48:58,3250,0.05354,0.04104,0.87055,0.84830,0.91088,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:49:34,3275,0.05408,0.04117,0.86812,0.84871,0.91057,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:50:21,3300,0.05290,0.04030,0.86570,0.84830,0.91025,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:50:50,3325,0.05307,0.04063,0.86246,0.84790,0.90979,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:51:28,3350,0.05718,0.04363,0.86731,0.84790,0.90965,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:52:18,3375,0.05433,0.04115,0.86853,0.84749,0.90892,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:52:46,3400,0.05701,0.04359,0.86246,0.84709,0.90881,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:53:23,3425,0.05298,0.04045,0.86812,0.84628,0.90813,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:54:08,3450,0.05343,0.04081,0.87257,0.84668,0.90816,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:54:39,3475,0.05426,0.04172,0.86084,0.84628,0.90781,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:55:14,3500,0.05732,0.04339,0.87581,0.84628,0.90802,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:55:56,3525,0.05614,0.04324,0.86812,0.84668,0.90826,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:56:35,3550,0.05570,0.04272,0.86974,0.84587,0.90816,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:57:08,3575,0.05670,0.04377,0.86974,0.84709,0.90747,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:57:45,3600,0.05557,0.04301,0.86044,0.84668,0.90778,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:58:29,3625,0.05718,0.04386,0.86489,0.84668,0.90719,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:59:01,3650,0.05800,0.04546,0.86974,0.84709,0.90788,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
10/08/2021 22:59:37,3675,0.05504,0.04227,0.86853,0.84587,0.90630,_search_snippets_distil_lre-4_JSD_lr=1e-6/-/5e-6 scale=0.0125/0.1 batch= 256_
